frame,track_id,train_bbox,train_conf,assigned_track,overlap
491,1,"[534.5608520507812, 478.4424743652344, 1261.115966796875, 979.072509765625]",0.8809831738471985,,0.1633
492,1,"[534.8175048828125, 477.4621887207031, 1272.7896728515625, 979.7056884765625]",0.8727440237998962,,0.1767
493,1,"[534.9549560546875, 477.3580322265625, 1276.9190673828125, 980.3292236328125]",0.8726957440376282,,0.1759
494,1,"[533.2234497070312, 478.98272705078125, 1282.878662109375, 983.7510986328125]",0.8732245564460754,,0.1651
495,1,"[531.6392822265625, 479.8100891113281, 1284.491455078125, 985.0137939453125]",0.8732858896255493,,0.1665
496,1,"[533.73828125, 480.6005859375, 1279.6671142578125, 987.2302856445312]",0.8783178925514221,,0.1572
497,1,"[535.0845947265625, 479.9169616699219, 1278.1510009765625, 987.0955200195312]",0.8782230019569397,,0.156
498,1,"[532.43505859375, 478.9566345214844, 1285.135009765625, 986.5658569335938]",0.8757931590080261,,0.1615
499,1,"[531.6031494140625, 479.3243408203125, 1288.19384765625, 986.7006225585938]",0.8761089444160461,,0.1618
500,1,"[532.2377319335938, 477.8162536621094, 1291.4713134765625, 986.4049682617188]",0.8805932402610779,,0.1722
501,1,"[531.4488525390625, 477.71185302734375, 1291.6317138671875, 986.5704345703125]",0.8805803060531616,,0.1731
502,1,"[529.2933349609375, 475.4359130859375, 1290.4859619140625, 985.5224609375]",0.881536602973938,,0.1796
503,1,"[529.7310791015625, 475.1910400390625, 1291.16064453125, 985.7627563476562]",0.8815059661865234,,0.1632
504,1,"[531.6109619140625, 477.0792541503906, 1294.3646240234375, 988.717529296875]",0.8792998194694519,,0.1723
505,1,"[531.3982543945312, 477.20361328125, 1294.624755859375, 989.2847290039062]",0.879187285900116,,0.1724
506,1,"[530.5006713867188, 475.3503112792969, 1298.035888671875, 990.72607421875]",0.8784428238868713,,0.1726
507,1,"[529.8363037109375, 474.6263732910156, 1299.0421142578125, 991.0276489257812]",0.8783073425292969,,0.1731
508,1,"[530.9105224609375, 473.4067687988281, 1302.4608154296875, 991.6329956054688]",0.8789321780204773,,0.1595
509,1,"[531.9840087890625, 472.778076171875, 1304.2335205078125, 991.8126220703125]",0.878923237323761,,0.158
510,1,"[533.7975463867188, 468.4337463378906, 1309.8095703125, 995.3295288085938]",0.8822811841964722,,0.1665
511,1,"[533.9384765625, 466.94171142578125, 1311.44921875, 996.8590087890625]",0.882267951965332,,0.166
512,1,"[532.8832397460938, 464.5886535644531, 1317.810791015625, 997.9008178710938]",0.8871411681175232,,0.1543
513,1,"[532.824462890625, 464.33062744140625, 1320.2684326171875, 998.6597900390625]",0.8871264457702637,,0.1539
514,1,"[532.7060546875, 464.7850646972656, 1325.37109375, 1001.7293701171875]",0.8928260803222656,,0.1492
515,1,"[532.6337280273438, 464.5647277832031, 1327.149658203125, 1002.4312133789062]",0.892859160900116,,0.149
516,1,"[532.9209594726562, 462.827880859375, 1328.581787109375, 1002.4861450195312]",0.8909559845924377,,0.1522
517,1,"[532.6901245117188, 462.0677795410156, 1328.725341796875, 1002.392578125]",0.8909429311752319,,0.1524
518,1,"[532.2723388671875, 457.6562194824219, 1328.9398193359375, 1002.5478515625]",0.8854234218597412,,0.1528
519,1,"[532.0770874023438, 456.55694580078125, 1328.752685546875, 1003.0595092773438]",0.8853545784950256,,0.153
520,1,"[531.2769775390625, 454.9308776855469, 1331.3359375, 1001.606201171875]",0.8842600584030151,,0.1534
521,1,"[530.8425903320312, 453.7478332519531, 1332.041015625, 1000.5966796875]",0.8841854929924011,,0.1537
522,1,"[530.48681640625, 449.9457092285156, 1339.824462890625, 1000.5379638671875]",0.875471830368042,,0.1637
523,1,"[529.8849487304688, 448.75335693359375, 1342.4188232421875, 1000.7738037109375]",0.8751977682113647,,0.1638
524,1,"[529.6483764648438, 447.7779541015625, 1346.960205078125, 1001.4171752929688]",0.8805187344551086,,0.1632
525,1,"[529.4210205078125, 447.2445068359375, 1348.4017333984375, 1001.5010986328125]",0.8805345892906189,,0.1631
526,1,"[529.94287109375, 446.8564147949219, 1350.1353759765625, 999.3834838867188]",0.881669282913208,,0.1659
527,1,"[529.6785888671875, 447.3927307128906, 1349.9757080078125, 999.3799438476562]",0.8815427422523499,,0.1662
528,1,"[529.7400512695312, 447.1733093261719, 1350.3272705078125, 1001.8933715820312]",0.8829061388969421,,0.1551
529,1,"[529.8402099609375, 447.2978820800781, 1350.74072265625, 1002.561279296875]",0.8827998638153076,,0.1549
530,1,"[529.896240234375, 447.29254150390625, 1359.537353515625, 1004.15087890625]",0.8779180645942688,,0.1604
531,1,"[529.7525024414062, 446.8369445800781, 1362.2666015625, 1004.7347412109375]",0.8779547810554504,,0.1601
532,1,"[529.5068359375, 445.2878723144531, 1366.8848876953125, 1004.414306640625]",0.8812969923019409,,0.1558
533,1,"[529.6980590820312, 444.9833679199219, 1368.8841552734375, 1004.5853271484375]",0.8811267614364624,,0.1553
534,1,"[530.1722412109375, 444.37127685546875, 1371.8958740234375, 1005.5469360351562]",0.8804352283477783,,0.1578
535,1,"[529.6660766601562, 444.3092346191406, 1372.2093505859375, 1005.9041748046875]",0.8806782960891724,,0.1583
536,1,"[530.492431640625, 444.43621826171875, 1377.0311279296875, 1007.6517944335938]",0.8810520768165588,,0.1565
537,1,"[529.104248046875, 444.6146240234375, 1375.3271484375, 1006.9183349609375]",0.8811536431312561,,0.1582
538,1,"[527.522216796875, 442.0518493652344, 1383.0968017578125, 1004.7149658203125]",0.873696506023407,,0.1548
539,1,"[527.0128784179688, 442.01641845703125, 1385.8460693359375, 1004.6429443359375]",0.8737667202949524,,0.1548
540,1,"[528.15087890625, 443.56890869140625, 1385.0216064453125, 1008.7362670898438]",0.8822226524353027,,0.1574
541,1,"[528.6858520507812, 443.40032958984375, 1384.68505859375, 1009.574462890625]",0.8822106719017029,,0.1569
542,1,"[527.9479370117188, 442.587158203125, 1395.0904541015625, 1010.520263671875]",0.8771522641181946,,0.1557
543,1,"[527.4993286132812, 442.5284118652344, 1399.11083984375, 1011.1401977539062]",0.8769837021827698,,0.1555
544,1,"[528.6611328125, 442.1688232421875, 1403.4139404296875, 1010.8462524414062]",0.8753823637962341,,0.157
545,1,"[528.955810546875, 442.2776184082031, 1404.5303955078125, 1010.928955078125]",0.8757222890853882,,0.1565
546,1,"[530.6181640625, 441.1712646484375, 1407.67431640625, 1013.177001953125]",0.8773707151412964,,0.1509
547,1,"[531.1074829101562, 440.7390441894531, 1408.384033203125, 1014.2686767578125]",0.8777831196784973,,0.1503
548,1,"[530.8333740234375, 440.0460510253906, 1418.2608642578125, 1014.099609375]",0.884978175163269,,0.1422
549,1,"[530.9122314453125, 439.9906005859375, 1421.93017578125, 1014.2828369140625]",0.8849024772644043,,0.1415
550,1,"[531.2186889648438, 439.2584533691406, 1426.685546875, 1016.5753173828125]",0.8857036232948303,,0.1505
551,1,"[530.793701171875, 438.30877685546875, 1428.1982421875, 1017.363037109375]",0.8859249353408813,,0.1507
552,1,"[530.9097290039062, 432.88916015625, 1440.54736328125, 1017.629638671875]",0.8860007524490356,,0.1485
553,1,"[530.476806640625, 428.2885437011719, 1446.1417236328125, 1017.67919921875]",0.8864656686782837,,0.148
554,1,"[529.7993774414062, 425.6038513183594, 1452.7001953125, 1018.386474609375]",0.888228714466095,,0.1476
555,1,"[529.5111694335938, 424.9520568847656, 1454.9456787109375, 1018.7536010742188]",0.888384222984314,,0.1475
556,1,"[530.2835693359375, 425.80902099609375, 1465.48681640625, 1019.0081787109375]",0.8918625116348267,,0.1451
557,1,"[530.301513671875, 426.357666015625, 1469.4857177734375, 1018.885009765625]",0.8918259143829346,,0.1445
558,1,"[530.2522583007812, 422.3234558105469, 1475.892333984375, 1019.1410522460938]",0.8898788094520569,,0.1404
559,1,"[530.4514770507812, 421.1590881347656, 1478.1845703125, 1019.3648681640625]",0.8898846507072449,,0.1399
560,1,"[530.89599609375, 420.4992370605469, 1482.4542236328125, 1021.6279907226562]",0.893799364566803,,0.1388
561,1,"[530.5820922851562, 419.7081604003906, 1483.242431640625, 1021.9456176757812]",0.8938500285148621,,0.139
562,1,"[529.7546997070312, 420.75177001953125, 1479.88037109375, 1021.687744140625]",0.8954601287841797,,0.1402
563,1,"[529.1941528320312, 420.8033142089844, 1478.001708984375, 1021.7942504882812]",0.8954179286956787,,0.141
564,1,"[529.15771484375, 418.7734069824219, 1484.0614013671875, 1020.132080078125]",0.8988900184631348,,0.1433
565,1,"[529.207763671875, 418.5975646972656, 1486.15185546875, 1020.0086059570312]",0.8988214731216431,,0.1429
566,1,"[528.3601684570312, 419.6512756347656, 1495.021240234375, 1021.8748168945312]",0.8899248838424683,,0.1424
567,1,"[527.9967041015625, 419.8784484863281, 1498.043701171875, 1022.432861328125]",0.8900936245918274,,0.1423
568,1,"[530.04736328125, 418.0556640625, 1505.2767333984375, 1025.0623779296875]",0.8908078074455261,,0.1302
569,1,"[530.2009887695312, 417.38958740234375, 1506.950439453125, 1025.8857421875]",0.8907088041305542,,0.1298
570,1,"[528.8260498046875, 416.3312072753906, 1513.677978515625, 1025.6806640625]",0.8913216590881348,,0.1362
571,1,"[528.2347412109375, 416.25714111328125, 1516.1226806640625, 1025.7838134765625]",0.8912854790687561,,0.1364
572,1,"[528.479736328125, 415.3958740234375, 1517.6737060546875, 1027.0360107421875]",0.8922871947288513,,0.136
573,1,"[528.8236083984375, 414.6156921386719, 1518.4659423828125, 1027.3519287109375]",0.892022967338562,,0.1356
574,1,"[529.8017578125, 415.3225402832031, 1520.7894287109375, 1031.9989013671875]",0.8936843872070312,,0.1374
575,1,"[529.4887084960938, 415.89361572265625, 1521.39453125, 1033.634521484375]",0.8936948776245117,,0.1376
576,1,"[527.9033813476562, 413.6177062988281, 1527.8701171875, 1036.915283203125]",0.8900669813156128,,0.1261
577,1,"[527.5220947265625, 412.4710693359375, 1530.7060546875, 1037.9197998046875]",0.8900097608566284,,0.1261
578,1,"[529.4826049804688, 411.8710021972656, 1537.5438232421875, 1038.429931640625]",0.8878932595252991,,0.1265
579,1,"[529.3727416992188, 411.3064880371094, 1539.1937255859375, 1038.42529296875]",0.8878886103630066,,0.1264
580,1,"[528.1444091796875, 410.7849426269531, 1544.8924560546875, 1039.7757568359375]",0.8871737718582153,,0.1326
581,1,"[528.0419311523438, 410.74163818359375, 1547.2642822265625, 1040.3388671875]",0.8872371315956116,,0.1324
582,1,"[527.6000366210938, 409.7693176269531, 1558.4415283203125, 1040.1993408203125]",0.8870753645896912,,0.1343
583,1,"[526.8683471679688, 409.7580261230469, 1561.8360595703125, 1040.623291015625]",0.8874076008796692,,0.1344
584,1,"[527.4087524414062, 408.6933898925781, 1567.978271484375, 1041.0965576171875]",0.8852250576019287,,0.1303
585,1,"[526.9801635742188, 408.07171630859375, 1569.8970947265625, 1040.847412109375]",0.8849986791610718,,0.1304
586,1,"[526.9264526367188, 402.9413146972656, 1578.9991455078125, 1039.9444580078125]",0.8844843506813049,,0.1293
587,1,"[526.8568115234375, 401.1200866699219, 1582.1534423828125, 1039.7696533203125]",0.884543240070343,,0.129
588,1,"[526.8642578125, 400.455322265625, 1589.3699951171875, 1042.8916015625]",0.8845811486244202,,0.1281
589,1,"[527.4374389648438, 399.7484130859375, 1592.1842041015625, 1044.3123779296875]",0.8845691680908203,,0.1273
590,1,"[527.2302856445312, 394.4817199707031, 1593.7344970703125, 1045.4755859375]",0.8840452432632446,,0.1301
591,1,"[526.8695068359375, 392.80126953125, 1593.934326171875, 1045.8057861328125]",0.8839541077613831,,0.1304
592,1,"[527.4249267578125, 390.0063171386719, 1601.4652099609375, 1045.8472900390625]",0.8794126510620117,,0.1181
593,1,"[527.421142578125, 388.90325927734375, 1603.7720947265625, 1045.6700439453125]",0.8791910409927368,,0.1179
594,1,"[528.5428466796875, 388.61944580078125, 1612.7110595703125, 1045.177734375]",0.8738561272621155,,0.1268
595,1,"[528.2167358398438, 388.53759765625, 1615.16943359375, 1045.0694580078125]",0.8738698363304138,,0.1268
596,1,"[527.5426635742188, 386.460205078125, 1617.27978515625, 1046.3160400390625]",0.8714292645454407,,0.1161
597,1,"[527.76220703125, 385.67596435546875, 1618.443115234375, 1046.7950439453125]",0.8714638352394104,,0.1155
598,1,"[528.7555541992188, 384.95989990234375, 1629.0941162109375, 1047.338134765625]",0.8669729828834534,,0.1134
599,1,"[529.0239868164062, 384.65032958984375, 1632.66162109375, 1047.23828125]",0.8666970133781433,,0.1128
600,1,"[528.5531616210938, 378.3820495605469, 1633.2598876953125, 1050.078369140625]",0.8703981041908264,,0.1196
601,1,"[528.4793090820312, 376.3791198730469, 1633.411376953125, 1051.4212646484375]",0.8700244426727295,,0.1112
602,1,"[565.1604614257812, 381.3045349121094, 1692.8863525390625, 1040.3538818359375]",0.8649498224258423,,0.1426
603,1,"[569.73046875, 382.59478759765625, 1702.3731689453125, 1034.2802734375]",0.8627620935440063,,0.138
604,1,"[586.6303100585938, 372.1726989746094, 1694.2589111328125, 1027.190673828125]",0.869451105594635,,0.1258
605,1,"[582.1080932617188, 371.3638916015625, 1686.94384765625, 1032.12353515625]",0.8696512579917908,,0.1302
606,1,"[588.8739624023438, 368.8437194824219, 1688.52734375, 1027.917724609375]",0.878381073474884,,0.1574
607,1,"[585.4251708984375, 368.51690673828125, 1689.089111328125, 1031.2021484375]",0.8785547018051147,,0.16
608,1,"[588.5409545898438, 365.61859130859375, 1684.117431640625, 1026.190185546875]",0.8941254615783691,,0.1611
609,1,"[587.903564453125, 365.00250244140625, 1687.177734375, 1028.3583984375]",0.8941981792449951,,0.1611
610,1,"[593.6290893554688, 352.09710693359375, 1681.516357421875, 1017.7134399414062]",0.8853524327278137,,0.1768
611,1,"[594.0679931640625, 348.6801452636719, 1683.1199951171875, 1018.517822265625]",0.8853578567504883,,0.1762
612,1,"[595.9601440429688, 347.98760986328125, 1676.202392578125, 1009.9789428710938]",0.8835344910621643,,0.1981
613,1,"[594.9837036132812, 347.8251647949219, 1678.168212890625, 1010.8074951171875]",0.8834309577941895,,0.1985
614,1,"[601.6136474609375, 354.5696105957031, 1673.7265625, 1002.9737548828125]",0.8799402117729187,,0.2056
615,1,"[602.4552001953125, 357.731201171875, 1676.7579345703125, 1003.6670532226562]",0.879912793636322,,0.2044
616,1,"[602.389892578125, 361.18292236328125, 1672.1668701171875, 997.2850341796875]",0.8827534914016724,,0.2165
617,1,"[602.6421508789062, 362.27099609375, 1676.77685546875, 997.8358764648438]",0.8827680945396423,,0.2154
618,1,"[603.9190063476562, 353.3023986816406, 1673.0130615234375, 992.2526245117188]",0.8902360796928406,,0.2124
619,1,"[604.3267211914062, 350.2094421386719, 1677.9833984375, 993.4952392578125]",0.8901711702346802,,0.2111
620,1,"[598.2642211914062, 349.1929016113281, 1671.81201171875, 993.4933471679688]",0.8814315795898438,,0.2196
621,1,"[597.255615234375, 348.2537536621094, 1676.813232421875, 997.0460815429688]",0.8814417719841003,,0.2193
622,1,"[595.5748291015625, 349.6085205078125, 1667.5458984375, 996.0741577148438]",0.8816789984703064,,0.2336
623,1,"[594.9082641601562, 348.8453369140625, 1669.1588134765625, 997.72998046875]",0.8817826509475708,,0.2337
624,1,"[588.6237182617188, 343.70758056640625, 1662.505859375, 993.3056640625]",0.8818246126174927,,0.2425
625,1,"[587.9650268554688, 341.6798400878906, 1667.3450927734375, 995.2305908203125]",0.8819243907928467,,0.2418
626,1,"[584.3219604492188, 345.52740478515625, 1654.3128662109375, 985.4319458007812]",0.8746023774147034,,0.2474
627,1,"[584.3375854492188, 346.71728515625, 1656.72412109375, 984.8610229492188]",0.8747087121009827,,0.2468
628,1,"[583.295654296875, 347.7262878417969, 1643.572021484375, 980.1103515625]",0.8691554069519043,,0.2534
629,1,"[583.1941528320312, 346.7480773925781, 1644.292236328125, 980.3824462890625]",0.8692401051521301,,0.2533
630,1,"[583.790283203125, 345.6773376464844, 1631.3416748046875, 976.3375244140625]",0.8620665073394775,,0.256
631,1,"[584.8201293945312, 343.7737121582031, 1633.11328125, 976.6749877929688]",0.8621239066123962,,0.2549
632,1,"[580.112060546875, 349.6844177246094, 1621.3680419921875, 976.9375610351562]",0.8658154606819153,,0.2582
633,1,"[579.9169311523438, 349.8977355957031, 1624.1932373046875, 978.2259521484375]",0.8658106923103333,,0.2577
634,1,"[580.8847045898438, 353.5987548828125, 1605.8026123046875, 972.7611083984375]",0.8660985827445984,,0.2587
635,1,"[582.5409545898438, 351.6607666015625, 1606.115234375, 971.55078125]",0.8660338521003723,,0.2574
636,1,"[573.841796875, 364.1365661621094, 1591.868896484375, 972.1071166992188]",0.8747388124465942,,0.2614
637,1,"[573.8924560546875, 365.2504577636719, 1595.53173828125, 972.7747192382812]",0.874755859375,,0.2605
638,1,"[566.9058837890625, 367.54498291015625, 1587.29248046875, 972.2465209960938]",0.8691009283065796,,0.2618
639,1,"[566.4713134765625, 365.8733825683594, 1592.0281982421875, 972.7211303710938]",0.8692694306373596,,0.2609
640,1,"[561.044921875, 370.8805847167969, 1581.8499755859375, 969.6995849609375]",0.8767465949058533,,0.2615
641,1,"[560.9160766601562, 370.84381103515625, 1584.6156005859375, 970.0397338867188]",0.8769484162330627,,0.2609
642,1,"[555.1583862304688, 372.3914489746094, 1577.8856201171875, 968.6766967773438]",0.8824480772018433,,0.2697
643,1,"[553.6507568359375, 370.71722412109375, 1581.9013671875, 969.0385131835938]",0.8825108408927917,,0.2697
644,1,"[547.5791015625, 370.43865966796875, 1577.3974609375, 965.1949462890625]",0.8924833536148071,,0.281
645,1,"[545.1505126953125, 369.43133544921875, 1581.1175537109375, 966.0057373046875]",0.8924627304077148,,0.2817
646,1,"[541.2360229492188, 372.1454162597656, 1569.6273193359375, 963.5396728515625]",0.8885930180549622,,0.2934
647,1,"[539.9296264648438, 371.5790100097656, 1570.60791015625, 964.12158203125]",0.8885371088981628,,0.294
648,1,"[539.78955078125, 372.0447082519531, 1563.2830810546875, 960.5908813476562]",0.8904585242271423,voie1,0.3021
649,1,"[539.768310546875, 371.47686767578125, 1565.7752685546875, 961.7168579101562]",0.8904196619987488,voie1,0.3014
650,1,"[545.4275512695312, 373.0467224121094, 1557.611083984375, 955.4232788085938]",0.8920571804046631,voie1,0.3118
651,1,"[546.6393432617188, 373.8067626953125, 1559.3955078125, 956.9285888671875]",0.8922608494758606,voie1,0.3104
652,1,"[564.3810424804688, 376.0020751953125, 1547.2574462890625, 950.7114868164062]",0.892358660697937,voie1,0.314
653,1,"[567.7467651367188, 376.0042419433594, 1548.760009765625, 953.2959594726562]",0.8922755122184753,voie1,0.3112
654,1,"[576.1719360351562, 376.0713806152344, 1537.2772216796875, 948.3868408203125]",0.8869137763977051,voie1,0.3432
655,1,"[576.566650390625, 374.8177795410156, 1538.134521484375, 949.751220703125]",0.8869502544403076,voie1,0.3301
656,1,"[579.1631469726562, 375.1360168457031, 1527.8157958984375, 934.6580810546875]",0.8868765830993652,voie1,0.3572
657,1,"[578.6043090820312, 373.5577087402344, 1530.4761962890625, 933.12841796875]",0.8868237733840942,voie1,0.3566
658,1,"[581.1128540039062, 374.990478515625, 1524.0592041015625, 924.6865234375]",0.8886069655418396,voie1,0.37
659,1,"[580.63623046875, 374.74322509765625, 1528.40576171875, 925.2674560546875]",0.8885892033576965,voie1,0.3686
660,1,"[582.3588256835938, 377.8683166503906, 1513.0831298828125, 921.9918823242188]",0.884658694267273,voie1,0.3735
661,1,"[581.2094116210938, 376.7475280761719, 1513.7763671875, 923.5254516601562]",0.884685218334198,voie1,0.374
662,1,"[582.2828369140625, 374.7986145019531, 1505.576171875, 910.7536010742188]",0.8821102380752563,voie1,0.3961
663,1,"[581.2930908203125, 374.3724670410156, 1508.7945556640625, 911.0621948242188]",0.882080078125,voie1,0.3954
664,1,"[584.9482421875, 379.131103515625, 1499.1951904296875, 904.7581176757812]",0.8809158802032471,voie1,0.4069
665,1,"[585.3147583007812, 379.3797912597656, 1502.5841064453125, 905.592041015625]",0.8809094429016113,voie1,0.4052
666,1,"[583.3511962890625, 377.0846252441406, 1487.1231689453125, 897.6802978515625]",0.8830868601799011,voie1,0.4201
667,1,"[583.2739868164062, 375.882568359375, 1490.168701171875, 898.2478637695312]",0.8831347227096558,voie1,0.4187
668,1,"[583.8396606445312, 379.37921142578125, 1478.3946533203125, 894.128662109375]",0.8766635656356812,voie1,0.4339
669,1,"[582.9118041992188, 379.23150634765625, 1480.6212158203125, 895.0770874023438]",0.8766311407089233,voie1,0.4334
670,1,"[584.3224487304688, 380.9881286621094, 1477.41748046875, 889.8403930664062]",0.8718400597572327,voie1,0.4542
671,1,"[583.7688598632812, 380.1639404296875, 1482.070556640625, 891.2132568359375]",0.8717013597488403,voie1,0.4522
672,1,"[586.7142333984375, 383.9265441894531, 1469.6229248046875, 886.81103515625]",0.8668423891067505,voie1,0.4704
673,1,"[587.7611694335938, 383.6483459472656, 1472.459228515625, 887.6219482421875]",0.8668444752693176,voie1,0.4682
674,1,"[590.6825561523438, 387.4385986328125, 1462.6553955078125, 881.35595703125]",0.8774463534355164,voie1,0.4717
675,1,"[591.2349243164062, 387.0916442871094, 1465.419921875, 881.1795043945312]",0.8771357536315918,voie1,0.4699
676,1,"[597.8410034179688, 392.5582275390625, 1458.68798828125, 877.2025756835938]",0.8826246857643127,voie1,0.466
677,1,"[598.4927368164062, 392.007080078125, 1462.41064453125, 877.3909301757812]",0.8826313614845276,voie1,0.4636
678,1,"[600.047607421875, 393.1197204589844, 1459.129638671875, 873.9443969726562]",0.8811697959899902,voie1,0.4679
679,1,"[599.1107788085938, 391.981689453125, 1463.0335693359375, 874.2838745117188]",0.8810567259788513,voie1,0.4802
680,1,"[598.3235473632812, 396.0469970703125, 1453.8880615234375, 870.442138671875]",0.8781765103340149,voie1,0.4788
681,1,"[598.4002685546875, 395.6637268066406, 1457.691162109375, 871.7276611328125]",0.8781583905220032,voie1,0.4767
682,1,"[599.4563598632812, 396.79473876953125, 1446.59326171875, 868.1897583007812]",0.8756378293037415,voie1,0.5035
683,1,"[599.3424682617188, 395.5677185058594, 1448.5819091796875, 868.9426879882812]",0.8756276965141296,voie1,0.5024
684,1,"[600.775634765625, 396.9601135253906, 1431.11376953125, 863.5731201171875]",0.8868210315704346,voie1,0.5013
685,1,"[601.42724609375, 395.7904357910156, 1432.5111083984375, 863.6219482421875]",0.8866546750068665,voie1,0.5
686,1,"[602.1036376953125, 399.9846496582031, 1423.330322265625, 861.8786010742188]",0.8935679793357849,voie1,0.5162
687,1,"[602.4476928710938, 398.8088684082031, 1426.8748779296875, 862.4962768554688]",0.8932936191558838,voie1,0.5028
688,1,"[606.1993408203125, 404.0211486816406, 1423.16259765625, 862.7896118164062]",0.8845332264900208,voie1,0.5028
689,1,"[606.0892333984375, 403.2401123046875, 1427.7017822265625, 863.6854858398438]",0.8844892382621765,voie1,0.5001
690,1,"[606.433837890625, 410.74591064453125, 1416.965576171875, 861.423095703125]",0.890651285648346,voie1,0.5139
691,1,"[605.53955078125, 411.39373779296875, 1418.087158203125, 861.8002319335938]",0.8907324075698853,voie1,0.5138
692,1,"[606.9366455078125, 417.5513000488281, 1410.9927978515625, 859.8025512695312]",0.8877681493759155,voie1,0.5212
693,1,"[606.8641967773438, 417.05126953125, 1414.9346923828125, 860.78076171875]",0.8877866268157959,voie1,0.5187
694,1,"[606.9605102539062, 423.13836669921875, 1408.611328125, 858.5510864257812]",0.8829697966575623,voie1,0.5302
695,1,"[606.4490966796875, 423.1103210449219, 1412.6068115234375, 859.3582153320312]",0.8832846283912659,voie1,0.5279
696,1,"[606.9691162109375, 425.3479919433594, 1405.11962890625, 859.403564453125]",0.8789979815483093,voie1,0.5288
697,1,"[606.8723754882812, 424.3846130371094, 1408.7568359375, 860.66064453125]",0.8789975643157959,voie1,0.5264
698,1,"[607.6431274414062, 431.9127502441406, 1406.4134521484375, 860.677734375]",0.8811796307563782,voie1,0.5275
699,1,"[607.2362060546875, 431.56103515625, 1411.20751953125, 861.0357055664062]",0.8810146450996399,voie1,0.5246
700,1,"[606.5410766601562, 438.12518310546875, 1392.7294921875, 862.7508544921875]",0.8816749453544617,voie1,0.5297
701,1,"[606.58984375, 438.0862731933594, 1391.9818115234375, 863.9920043945312]",0.8817938566207886,voie1,0.5302
702,1,"[605.0953979492188, 444.5857238769531, 1377.9332275390625, 863.9064331054688]",0.8822745084762573,voie1,0.5369
703,1,"[605.2839965820312, 443.08837890625, 1379.6136474609375, 863.4055786132812]",0.88227778673172,voie1,0.5356
704,1,"[607.644287109375, 445.77191162109375, 1372.4239501953125, 862.8848876953125]",0.8811699151992798,voie1,0.547
705,1,"[608.270751953125, 443.8212585449219, 1376.9373779296875, 863.0098266601562]",0.8811774253845215,voie1,0.5434
706,1,"[608.5339965820312, 444.66094970703125, 1374.219482421875, 860.137451171875]",0.8798142075538635,voie1,0.5413
707,1,"[608.166015625, 443.8470764160156, 1377.963623046875, 861.1755981445312]",0.8798958659172058,voie1,0.5389
708,1,"[607.6142578125, 445.7126770019531, 1372.954345703125, 859.9403076171875]",0.8758772015571594,voie1,0.5467
709,1,"[607.2808227539062, 444.65118408203125, 1376.9176025390625, 861.0974731445312]",0.8757026791572571,voie1,0.544
710,1,"[614.8402099609375, 445.4541320800781, 1373.582763671875, 850.9246826171875]",0.886794924736023,voie1,0.5656
711,1,"[615.9043579101562, 446.4710388183594, 1377.1650390625, 850.75]",0.886899471282959,voie1,0.5624
712,1,"[622.3320922851562, 448.00128173828125, 1371.39111328125, 848.3789672851562]",0.8876010775566101,voie1,0.5629
713,1,"[623.1554565429688, 447.2629699707031, 1373.3193359375, 849.2931518554688]",0.8877583742141724,voie1,0.561
714,1,"[628.4562377929688, 449.66400146484375, 1369.244873046875, 843.45361328125]",0.8888477087020874,voie1,0.5771
715,1,"[629.0857543945312, 449.1772766113281, 1372.0162353515625, 843.1752319335938]",0.8885593414306641,voie1,0.5746
716,1,"[626.141845703125, 451.0209045410156, 1360.749755859375, 842.6629028320312]",0.8849213123321533,voie1,0.5811
717,1,"[625.5526733398438, 450.2578125, 1362.146484375, 843.4849853515625]",0.8849620819091797,voie1,0.5803
718,1,"[630.8750610351562, 451.98175048828125, 1357.2178955078125, 837.1494140625]",0.8860571384429932,voie1,0.5977
719,1,"[631.23291015625, 450.7847595214844, 1359.2906494140625, 836.7308959960938]",0.8859066963195801,voie1,0.5958
720,1,"[637.4755249023438, 452.2866516113281, 1360.164306640625, 832.2880859375]",0.8866453170776367,voie1,0.5999
721,1,"[637.719970703125, 450.86053466796875, 1363.9881591796875, 831.9517822265625]",0.8866464495658875,voie1,0.5966
722,1,"[640.7760009765625, 452.3703918457031, 1363.484619140625, 830.6106567382812]",0.8856081366539001,voie1,0.5953
723,1,"[640.5285034179688, 451.3939208984375, 1367.8402099609375, 831.225830078125]",0.8855816125869751,voie1,0.5919
724,1,"[640.9833984375, 452.74102783203125, 1362.5992431640625, 829.879638671875]",0.882679283618927,voie1,0.6084
725,1,"[640.6548461914062, 451.7935485839844, 1365.1845703125, 830.6824951171875]",0.8828471302986145,voie1,0.6064
726,1,"[641.9138793945312, 457.38482666015625, 1358.6002197265625, 831.1134033203125]",0.8757438659667969,voie1,0.6155
727,1,"[641.0096435546875, 457.39483642578125, 1360.1961669921875, 832.005859375]",0.8757300972938538,voie1,0.6146
728,1,"[649.4195556640625, 461.18780517578125, 1360.821533203125, 828.4263305664062]",0.8722759485244751,voie1,0.6221
729,1,"[649.6946411132812, 460.55810546875, 1363.23193359375, 828.463134765625]",0.8721424341201782,voie1,0.6199
730,1,"[657.9190673828125, 466.76483154296875, 1366.8359375, 829.1337890625]",0.8700361251831055,voie1,0.6335
731,1,"[656.7105712890625, 467.2133483886719, 1369.5791015625, 830.4976196289062]",0.8700395226478577,voie1,0.6317
